Event_Time_IST,Login_Name,Database_User,Database_Name,Host_Name,Application_Name,Session_ID,SQL_Text
10-09-2026 18:19,INFRA\bbmpuser2,INFRA\bbmpuser2,KhataBtoA_prod,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,87,"  INSERT [dbo].[BtoA_DocumentTran] ( [docTrn_KRS_Id], [docTrn_Mdoc_id], [docTrn_MSubdoc_id], [docTrn_MPropType_id], [docTrn_Selection], [docTrn_url], [docTrn_Active], [docTrn_Remarks], [docTrn_AdditionalInfo], [docTrn_CBy], [docTrn_CDte], [docTrn_CRole], [docTrn_UBy], [docTrn_UDte], [docTrn_URole], [DocumentId], [DocumentDate], [UniqueIdentifier], [DigitalSketchUpload_flag]) VALUES ( 32720, 4, NULL, NULL, NULL, N'https://bbmp.karnataka.gov.in/BBMPDOC/SinglePlot/PRIVATEROAD/32720_4_1.pdf', 1, NULL, NULL, 1, CAST(N'2026-09-10T17:55:02.340' AS DateTime), 1, 1, CAST(N'2026-09-10T17:57:25.497' AS DateTime), 118, NULL, NULL, N'444', 1) "
09-09-2026 17:22,INFRA\bbmpuser2,INFRA\bbmpuser2,KhataBtoA_prod,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,59," update a set a.Ofcr_CorporationId=555,a.Ofcr_ZoneId=109,a.Ofcr_WardId=112 from masterDB_prod.dbo.mst_officer a where a.Ofcr_RoleId=116 AND a.Ofcr_MNo='9731030925';"
10-09-2026 12:05,INFRA\bbmpuser2,INFRA\bbmpuser2,KhataBtoA_prod,BBMP-DB-VP-15,Microsoft SQL Server Management Studio,73,create table #tempordering(ID int primary key)
10-09-2026 12:05,INFRA\bbmpuser2,INFRA\bbmpuser2,KhataBtoA_prod,BBMP-DB-VP-15,Microsoft SQL Server Management Studio,73,drop table #tempordering
10-09-2026 18:19,INFRA\bbmpuser2,INFRA\bbmpuser2,KhataBtoA_prod,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,87,"INSERT [dbo].[BtoA_DocumentTran] ( [docTrn_KRS_Id], [docTrn_Mdoc_id], [docTrn_MSubdoc_id], [docTrn_MPropType_id], [docTrn_Selection], [docTrn_url], [docTrn_Active], [docTrn_Remarks], [docTrn_AdditionalInfo], [docTrn_CBy], [docTrn_CDte], [docTrn_CRole], [docTrn_UBy], [docTrn_UDte], [docTrn_URole], [DocumentId], [DocumentDate], [UniqueIdentifier], [DigitalSketchUpload_flag]) VALUES ( 30503, 4, NULL, NULL, NULL, N'https://bbmp.karnataka.gov.in/BBMPDOC/SinglePlot/PRIVATEROAD/30503_4_1.pdf', 1, NULL, NULL, 1, CAST(N'2026-09-10T18:03:55.103' AS DateTime), 1, NULL, NULL, NULL, NULL, NULL, N'444', 1) "
10-09-2026 18:19,INFRA\bbmpuser2,INFRA\bbmpuser2,KhataBtoA_prod,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,87,"INSERT [dbo].[BtoA_DocumentTran] ( [docTrn_KRS_Id], [docTrn_Mdoc_id], [docTrn_MSubdoc_id], [docTrn_MPropType_id], [docTrn_Selection], [docTrn_url], [docTrn_Active], [docTrn_Remarks], [docTrn_AdditionalInfo], [docTrn_CBy], [docTrn_CDte], [docTrn_CRole], [docTrn_UBy], [docTrn_UDte], [docTrn_URole], [DocumentId], [DocumentDate], [UniqueIdentifier], [DigitalSketchUpload_flag]) VALUES ( 25977, 4, NULL, NULL, NULL, N'https://bbmp.karnataka.gov.in/BBMPDOC/SinglePlot/PRIVATEROAD/25977_4_1.pdf', 1, NULL, NULL, 1, CAST(N'2026-09-10T18:03:55.093' AS DateTime), 1, NULL, NULL, NULL, NULL, NULL, N'444', 1) "
10-09-2026 18:19,INFRA\bbmpuser2,INFRA\bbmpuser2,KhataBtoA_prod,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,87,"INSERT [dbo].[BtoA_DocumentTran] ( [docTrn_KRS_Id], [docTrn_Mdoc_id], [docTrn_MSubdoc_id], [docTrn_MPropType_id], [docTrn_Selection], [docTrn_url], [docTrn_Active], [docTrn_Remarks], [docTrn_AdditionalInfo], [docTrn_CBy], [docTrn_CDte], [docTrn_CRole], [docTrn_UBy], [docTrn_UDte], [docTrn_URole], [DocumentId], [DocumentDate], [UniqueIdentifier], [DigitalSketchUpload_flag]) VALUES ( 33453, 4, NULL, NULL, NULL, N'https://bbmp.karnataka.gov.in/BBMPDOC/SinglePlot/PRIVATEROAD/33453_4_1.pdf', 1, NULL, NULL, 1, CAST(N'2026-09-10T18:03:55.077' AS DateTime), 1, NULL, NULL, NULL, NULL, NULL, N'444', 1) "
10-09-2026 18:19,INFRA\bbmpuser2,INFRA\bbmpuser2,KhataBtoA_prod,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,87,"INSERT [dbo].[BtoA_DocumentTran] ( [docTrn_KRS_Id], [docTrn_Mdoc_id], [docTrn_MSubdoc_id], [docTrn_MPropType_id], [docTrn_Selection], [docTrn_url], [docTrn_Active], [docTrn_Remarks], [docTrn_AdditionalInfo], [docTrn_CBy], [docTrn_CDte], [docTrn_CRole], [docTrn_UBy], [docTrn_UDte], [docTrn_URole], [DocumentId], [DocumentDate], [UniqueIdentifier], [DigitalSketchUpload_flag]) VALUES ( 3925, 4, NULL, NULL, NULL, N'https://bbmp.karnataka.gov.in/BBMPDOC/SinglePlot/PRIVATEROAD/3925_4_1.pdf', 1, NULL, NULL, 1, CAST(N'2026-09-10T18:03:55.063' AS DateTime), 1, NULL, NULL, NULL, NULL, NULL, N'444', 1) "
10-09-2026 18:19,INFRA\bbmpuser2,INFRA\bbmpuser2,KhataBtoA_prod,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,87,"INSERT [dbo].[BtoA_DocumentTran] ( [docTrn_KRS_Id], [docTrn_Mdoc_id], [docTrn_MSubdoc_id], [docTrn_MPropType_id], [docTrn_Selection], [docTrn_url], [docTrn_Active], [docTrn_Remarks], [docTrn_AdditionalInfo], [docTrn_CBy], [docTrn_CDte], [docTrn_CRole], [docTrn_UBy], [docTrn_UDte], [docTrn_URole], [DocumentId], [DocumentDate], [UniqueIdentifier], [DigitalSketchUpload_flag]) VALUES ( 35688, 4, NULL, NULL, NULL, N'https://bbmp.karnataka.gov.in/BBMPDOC/SinglePlot/PRIVATEROAD/35688_4_1.pdf', 1, NULL, NULL, 1, CAST(N'2026-09-10T18:03:55.050' AS DateTime), 1, NULL, NULL, NULL, NULL, NULL, N'444', 1) "
10-09-2026 18:19,INFRA\bbmpuser2,INFRA\bbmpuser2,KhataBtoA_prod,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,87,"INSERT [dbo].[BtoA_DocumentTran] ( [docTrn_KRS_Id], [docTrn_Mdoc_id], [docTrn_MSubdoc_id], [docTrn_MPropType_id], [docTrn_Selection], [docTrn_url], [docTrn_Active], [docTrn_Remarks], [docTrn_AdditionalInfo], [docTrn_CBy], [docTrn_CDte], [docTrn_CRole], [docTrn_UBy], [docTrn_UDte], [docTrn_URole], [DocumentId], [DocumentDate], [UniqueIdentifier], [DigitalSketchUpload_flag]) VALUES ( 47276, 4, NULL, NULL, NULL, N'https://bbmp.karnataka.gov.in/BBMPDOC/SinglePlot/PRIVATEROAD/47276_4_1.pdf', 1, NULL, NULL, 1, CAST(N'2026-09-10T18:03:55.040' AS DateTime), 1, NULL, NULL, NULL, NULL, NULL, N'444', 1) "
